月份,贸易伙伴,出口量kg,金额,币种,来源文件
202602,匈牙利,2260,3178984,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,北马其顿,27,7109,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,"北马里亚纳群岛
",0,333,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,南非,656,255008,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,博茨瓦纳,160,38127,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,卡塔尔,50,18328,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,卢旺达,1,3245,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,卢森堡,0,700,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,印度,17529,2948235,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,印度尼西亚,2707,3661249,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,危地马拉,6,2294,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,厄瓜多尔,10,32048,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,厄立特里亚,0,16,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,吉尔吉斯斯坦,24,9127,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,吉布提,7,6591,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,哈萨克斯坦,923,406980,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,哥伦比亚,686,152122,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,哥斯达黎加,22,21113,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,喀麦隆,180,18198,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,土库曼斯坦,4,45212,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,土耳其,3443,2607663,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,圣卢西亚,7,2499,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,圭亚那,1,9841,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,坦桑尼亚,55,20359,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,埃及,681,158842,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,埃塞俄比亚,16,4247,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,塔吉克斯坦,11,6843,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,塞内加尔,47,25658,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,塞尔维亚,27,16306,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,塞拉利昂,34,20000,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,塞浦路斯,1,1338,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,墨西哥,8613,24840629,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,"多米尼加
",1,1091,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,奥地利,24,11474,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,委内瑞拉,15,28622,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,孟加拉国,255,92870,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,安哥拉,3,2349,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,尼加拉瓜,0,2487,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,尼日利亚,99,58472,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,尼泊尔,18,5382,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,巴勒斯坦,20,1840,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,巴哈马,101,3326,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,巴基斯坦,781,164971,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,巴布亚新几内亚,4,710,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,巴拉圭,57,15617,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,巴拿马,934,824720,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,巴林,6,1258,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,巴西,3522,2641384,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,布基纳法索,15,8359,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,布隆迪,0,56,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,希腊,211,225066,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,德国,7021,5398965,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,意大利,388,707602,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,拉脱维亚,877,315933,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,挪威,426,593193,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,捷克,1270,394863,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,摩尔多瓦,74,23979,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,摩洛哥,152,80244,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,文莱,8,1806,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,斐济,1,1339,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,斯洛伐克,32,133325,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,斯洛文尼亚,36,32455,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,斯里兰卡,59,25651,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,新加坡,11644,5201023,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,新喀里多尼亚,1,2498,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,新西兰,72,41196,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,日本,5185,9413467,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,智利,131,99986,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,柬埔寨,454,46792,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,格鲁吉亚,23,16588,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,比利时,976,635229,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,毛里求斯,2,1818,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,沙特阿拉伯,1183,661365,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,法国,623,316817,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,波兰,1907,868925,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,波多黎各,1,138,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,波斯尼亚和黑塞哥维那,59,50028,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,泰国,12353,29357405,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,津巴布韦,31,71911,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,洪都拉斯,19,9629,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,澳大利亚,2558,1364478,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,爱尔兰,17763,4217026,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,爱沙尼亚,11,18147,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,特立尼达和多巴哥,0,470,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,"玻利维亚
",1,1048,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,瑞典,2755,890618,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,瑞士,603,552670,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,留尼汪,0,179,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,白俄罗斯,3,6172,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,科威特,0,9867,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,科摩罗,3,208,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,科特迪瓦,11,16833,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,秘鲁,930,1583388,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,突尼斯,60,145384,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,立陶宛,113,14853,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,约旦,51,11296,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,缅甸,25,31405,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,罗马尼亚,125,35983,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,美国,18066,20264159,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,老挝,29,2197,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,肯尼亚,207,67483,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,芬兰,610,849621,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,英国,1918,1958526,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,荷兰,8011,6952132,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,莫桑比克,56,5867,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,菲律宾,506,262527,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,萨尔瓦多,27,18176,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,葡萄牙,112,115689,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,蒙古,43,38117,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,西班牙,202,154041,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,贝宁,43,53461,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,赞比亚,1,3050,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,越南,3062,1365779,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,阿塞拜疆,20,44239,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,阿富汗,8,3473,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,阿尔及利亚,1345,1162381,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,阿曼,68,7262,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,阿根廷,377,660492,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,阿联酋,2931,1838695,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,韩国,4825,5078857,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,马尔代夫,5,1572,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,马拉维,74,34648,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,马来西亚,73169,194672234,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,马达加斯加,5,1970,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,马里,0,704,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,黎巴嫩,5,10606,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,不丹,11,4089,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,东帝汶,2,7696,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,中国台湾,45961,69164012,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,中国澳门,62,80290,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,中国香港,12329,18848293,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,丹麦,980,569716,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,乌克兰,240,111458,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,乌兹别克斯坦,294,166082,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,乌干达,68,68477,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,乌拉圭,49,43673,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,亚美尼亚,1,1001,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,以色列,857,916563,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,伊拉克,83,30192,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,俄罗斯,7439,4914377,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,保加利亚,33,19513,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,克罗地亚,0,880,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,冰岛,1,192,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,几内亚,127,273622,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,列支敦士登,6,4316,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,刚果共和国,7,38325,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,刚果民主共和国,271,66359,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,利比亚,3,4969,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,利比里亚,3,1340,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,加拿大,1661,2404009,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,加纳,39,11724,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,加蓬,20,4300,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,匈牙利,2567,4402292,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,北马其顿,2,1756,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,南非,742,648757,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,博茨瓦纳,27,5915,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,卡塔尔,4,17718,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,卢旺达,3,3203,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,卢森堡,1,132,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,印度,10305,3323457,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,印度尼西亚,3275,3768920,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,危地马拉,28,9006,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,厄瓜多尔,47,36891,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,吉尔吉斯斯坦,26,13977,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,哈萨克斯坦,344,408493,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,哥伦比亚,586,2050350,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,哥斯达黎加,9,16851,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,喀麦隆,24,11403,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,土库曼斯坦,8,11126,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,土耳其,1444,929762,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,圣卢西亚,0,733,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,圣马力诺,3,1990,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,圭亚那,0,843,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,坦桑尼亚,51,66809,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,埃及,302,162905,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,埃塞俄比亚,73,55769,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,塔吉克斯坦,12,3981,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,塞内加尔,55,24721,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,塞尔维亚,127,57223,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,塞拉利昂,10,380,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,塞浦路斯,19,6469,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,墨西哥,13758,42164722,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,多哥,3,18840,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,"多米尼加
",7,19042,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,奥地利,56,32144,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,委内瑞拉,2,18461,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,孟加拉国,117,59583,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,安哥拉,31,12427,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,密克罗尼西亚联邦,1,796,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,尼加拉瓜,7,4331,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,尼日利亚,206,104957,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,尼日尔,0,56,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,尼泊尔,16,6649,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,巴基斯坦,341,454843,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,巴布亚新几内亚,5,1733,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,巴拉圭,35,63453,USD,customs-85177950-2026H1-breakdown-usd.csv
