月份,贸易伙伴,出口量kg,金额,币种,来源文件
202602,毛里求斯,2,1818,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,沙特阿拉伯,1183,661365,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,法国,623,316817,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,波兰,1907,868925,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,波多黎各,1,138,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,波斯尼亚和黑塞哥维那,59,50028,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,泰国,12353,29357405,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,津巴布韦,31,71911,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,洪都拉斯,19,9629,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,澳大利亚,2558,1364478,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,爱尔兰,17763,4217026,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,爱沙尼亚,11,18147,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,特立尼达和多巴哥,0,470,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,"玻利维亚
",1,1048,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,瑞典,2755,890618,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,瑞士,603,552670,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,留尼汪,0,179,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,白俄罗斯,3,6172,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,科威特,0,9867,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,科摩罗,3,208,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,科特迪瓦,11,16833,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,秘鲁,930,1583388,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,突尼斯,60,145384,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,立陶宛,113,14853,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,约旦,51,11296,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,缅甸,25,31405,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,罗马尼亚,125,35983,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,美国,18066,20264159,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,老挝,29,2197,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,肯尼亚,207,67483,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,芬兰,610,849621,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,英国,1918,1958526,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,荷兰,8011,6952132,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,莫桑比克,56,5867,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,菲律宾,506,262527,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,萨尔瓦多,27,18176,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,葡萄牙,112,115689,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,蒙古,43,38117,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,西班牙,202,154041,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,贝宁,43,53461,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,赞比亚,1,3050,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,越南,3062,1365779,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,阿塞拜疆,20,44239,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,阿富汗,8,3473,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,阿尔及利亚,1345,1162381,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,阿曼,68,7262,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,阿根廷,377,660492,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,阿联酋,2931,1838695,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,韩国,4825,5078857,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,马尔代夫,5,1572,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,马拉维,74,34648,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,马来西亚,73169,194672234,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,马达加斯加,5,1970,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,马里,0,704,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,黎巴嫩,5,10606,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,不丹,11,4089,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,东帝汶,2,7696,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,中国台湾,45961,69164012,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,中国澳门,62,80290,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,中国香港,12329,18848293,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,丹麦,980,569716,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,乌克兰,240,111458,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,乌兹别克斯坦,294,166082,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,乌干达,68,68477,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,乌拉圭,49,43673,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,亚美尼亚,1,1001,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,以色列,857,916563,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,伊拉克,83,30192,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,俄罗斯,7439,4914377,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,保加利亚,33,19513,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,克罗地亚,0,880,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,冰岛,1,192,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,几内亚,127,273622,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,列支敦士登,6,4316,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,刚果共和国,7,38325,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,刚果民主共和国,271,66359,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,利比亚,3,4969,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,利比里亚,3,1340,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,加拿大,1661,2404009,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,加纳,39,11724,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,加蓬,20,4300,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,匈牙利,2567,4402292,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,北马其顿,2,1756,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,南非,742,648757,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,博茨瓦纳,27,5915,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,卡塔尔,4,17718,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,卢旺达,3,3203,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,卢森堡,1,132,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,印度,10305,3323457,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,印度尼西亚,3275,3768920,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,危地马拉,28,9006,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,厄瓜多尔,47,36891,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,吉尔吉斯斯坦,26,13977,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,哈萨克斯坦,344,408493,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,哥伦比亚,586,2050350,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,哥斯达黎加,9,16851,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,喀麦隆,24,11403,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,土库曼斯坦,8,11126,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,土耳其,1444,929762,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,圣卢西亚,0,733,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,圣马力诺,3,1990,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,圭亚那,0,843,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,坦桑尼亚,51,66809,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,埃及,302,162905,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,埃塞俄比亚,73,55769,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,塔吉克斯坦,12,3981,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,塞内加尔,55,24721,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,塞尔维亚,127,57223,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,塞拉利昂,10,380,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,塞浦路斯,19,6469,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,墨西哥,13758,42164722,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,多哥,3,18840,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,"多米尼加
",7,19042,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,奥地利,56,32144,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,委内瑞拉,2,18461,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,孟加拉国,117,59583,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,安哥拉,31,12427,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,密克罗尼西亚联邦,1,796,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,尼加拉瓜,7,4331,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,尼日利亚,206,104957,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,尼日尔,0,56,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,尼泊尔,16,6649,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,巴基斯坦,341,454843,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,巴布亚新几内亚,5,1733,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,巴拉圭,35,63453,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,巴拿马,854,675967,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,巴林,11,8535,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,巴西,5703,2864770,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,希腊,74,18619,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,帕劳,5,2234,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,库克群岛,1,248,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,"库拉索
",0,48,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,德国,8616,6746765,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,意大利,749,509086,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,所罗门群岛,3,1883,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,拉脱维亚,1004,596821,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,挪威,928,766263,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,捷克,2056,552023,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,摩尔多瓦,51,15212,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,摩洛哥,544,221168,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,文莱,8,36792,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,斐济,0,2071,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,斯威士兰,15,31085,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,斯洛伐克,90,203801,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,斯洛文尼亚,88,77818,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,斯里兰卡,182,58689,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,新加坡,7584,11836221,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,新喀里多尼亚,2,5545,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,新西兰,70,64296,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,日本,4472,7819914,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,智利,290,246165,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,柬埔寨,55,12474,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,格林纳达,1,382,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,格鲁吉亚,64,14117,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,比利时,1157,1020099,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,毛里塔尼亚,20,6210,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,毛里求斯,4,7356,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,汤加,0,223,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,沙特阿拉伯,956,1444169,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,法国,1297,789064,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,法属波利尼西亚,0,76,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,波兰,2234,814661,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,波多黎各,5,3409,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,波斯尼亚和黑塞哥维那,32,42919,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,泰国,24445,47871319,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,洪都拉斯,10,3209,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,海地,23,22582,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,澳大利亚,2064,890508,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,爱尔兰,425,483631,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,爱沙尼亚,33,19046,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,牙买加,14,2433,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,特立尼达和多巴哥,0,1046,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,"玻利维亚
",18,19193,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,瑞典,4949,1745843,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,瑞士,783,868322,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,留尼汪,1,1063,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,白俄罗斯,37,34577,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,百慕大,0,3675,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,科特迪瓦,73,32419,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,秘鲁,404,579183,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,突尼斯,64,28547,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,立陶宛,220,46285,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,索马里,9,1893,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,约旦,0,5115,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,纳米比亚,4,6440,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,缅甸,40,118517,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,罗马尼亚,531,442140,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,美国,21637,30158997,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,老挝,43,15334,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,肯尼亚,33,10205,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,芬兰,345,145709,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,苏丹,43,24020,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,英国,3215,3794001,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,荷兰,10003,9263917,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,莫桑比克,4,272,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,菲律宾,1186,452516,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,萨尔瓦多,17,129235,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,葡萄牙,63,92395,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,蒙古,5,6429,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,西班牙,255,237341,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,贝宁,5,16509,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,赞比亚,117,79594,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,赤道几内亚,9,2412,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,越南,1619,2156353,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,阿塞拜疆,60,46011,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,阿富汗,7,7273,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,阿尔及利亚,344,339660,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,阿曼,27,27703,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,阿根廷,377,176733,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,阿联酋,1557,2045287,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,阿鲁巴,3,3864,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,韩国,4088,3731524,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,马尔代夫,49,6668,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,马来西亚,75573,200505061,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,马达加斯加,0,209,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,马里,2,966,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,黎巴嫩,12,509,USD,customs-85177950-2026H1-breakdown-usd.csv
202603,黑山,39,21307,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,不丹,16,4011,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,东帝汶,0,285,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,中国台湾,49814,79676454,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,中国澳门,73,97895,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,中国香港,20147,35547556,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,丹麦,365,282104,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,乌克兰,749,226981,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,乌兹别克斯坦,211,165514,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,乌干达,27,40709,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,乌拉圭,11,3713,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,乍得,5,1993,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,亚美尼亚,662,129587,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,以色列,1062,2349844,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,伊拉克,271,222172,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,伊朗,78,48370,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,佛得角,38,15757,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,俄罗斯,11747,5622354,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,保加利亚,137,70091,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,克罗地亚,52,15941,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,"关岛
",2,669,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,冈比亚,20,228,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,几内亚,11,7709,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,几内亚比绍,1,144,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,列支敦士登,12,11389,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,刚果共和国,8,72,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,刚果民主共和国,277,133994,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,利比亚,3,1957,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,加拿大,2576,2104589,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,加纳,134,53147,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,加蓬,11,1597,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,匈牙利,1893,2757132,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,南苏丹,0,268,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,南非,594,155988,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,博茨瓦纳,5,5892,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,卡塔尔,8,32363,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,卢旺达,5,2157,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,卢森堡,2,9448,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,印度,10049,3663699,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,印度尼西亚,2370,1637496,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,危地马拉,856,55565,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,厄瓜多尔,668,383284,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,吉尔吉斯斯坦,58,31964,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,哈萨克斯坦,363,140076,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,哥伦比亚,696,222082,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,哥斯达黎加,48,145030,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,喀麦隆,25,7128,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,土库曼斯坦,2,1342,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,土耳其,1659,2021553,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,"圣文森特和格林纳丁斯
",1,485,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,圭亚那,2,10553,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,坦桑尼亚,284,117432,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,埃及,215,653235,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,埃塞俄比亚,54,185813,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,塔吉克斯坦,39,46717,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,塞内加尔,198,164890,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,塞尔维亚,154,17512,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,塞拉利昂,15,11136,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,塞浦路斯,20,20957,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,塞舌尔,6,1595,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,墨西哥,12831,41774083,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,"多米尼加
",44,57499,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,奥地利,50,27646,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,委内瑞拉,172,314087,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,孟加拉国,511,215245,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,安哥拉,37,22743,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,尼日利亚,126,44483,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,尼日尔,0,198,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,尼泊尔,17,13550,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,巴哈马,11,13999,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,巴基斯坦,417,307408,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,巴布亚新几内亚,14,4253,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,巴拉圭,339,127733,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,巴拿马,721,850965,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,巴林,0,567,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,巴西,5518,3163101,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,布基纳法索,37,12999,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,希腊,66,18405,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,帕劳,12,3678,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,德国,11558,8106406,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,意大利,319,229423,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,所罗门群岛,4,223,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,拉脱维亚,1199,667567,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,挪威,387,424373,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,捷克,882,290135,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,摩尔多瓦,185,253928,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,摩洛哥,182,41681,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,文莱,3,2082,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,斐济,0,3072,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,斯威士兰,0,499,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,斯洛伐克,79,158202,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,斯洛文尼亚,88,124280,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,斯里兰卡,90,38109,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,新加坡,5432,5703448,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,新喀里多尼亚,0,89,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,新西兰,112,55313,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,日本,4511,4332974,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,智利,73,30733,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,柬埔寨,129,48181,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,格鲁吉亚,3,21450,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,比利时,1398,1097427,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,毛里塔尼亚,257,69890,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,毛里求斯,9,4955,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,沙特阿拉伯,1440,1070298,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,法国,2323,1135575,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,波兰,2866,1241435,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,波多黎各,11,6454,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,波斯尼亚和黑塞哥维那,26,12819,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,泰国,15848,32007781,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,津巴布韦,61,12381,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,洪都拉斯,20,24690,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,海地,4,905,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,澳大利亚,1170,1236332,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,爱尔兰,1327,806918,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,爱沙尼亚,26,31923,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,特立尼达和多巴哥,0,1788,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,"玻利维亚
",18,9668,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,瑞典,3893,1794745,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,瑞士,168,212170,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,留尼汪,1,719,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,白俄罗斯,160,17551,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,百慕大,0,161,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,科威特,0,710,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,科特迪瓦,8,11583,USD,customs-85177950-2026H1-breakdown-usd.csv
202604,秘鲁,352,290636,USD,customs-85177950-2026H1-breakdown-usd.csv
